True Cost (US$/kg product),State,County,Method of production,County_fips,County_full,State_ac,concatenated
0.893101252,Michigan,Monroe,Organic,26115,Monroe County,MI,"Monroe County, MI"
0.904421975,Michigan,Berrien,Organic,26021,Berrien County,MI,"Berrien County, MI"
0.903692863,Michigan,Allegan,Organic,26005,Allegan County,MI,"Allegan County, MI"
0.891522301,Michigan,Bay,Organic,26017,Bay County,MI,"Bay County, MI"
0.894382664,Michigan,Grand Traverse,Organic,26055,Grand Traverse County,MI,"Grand Traverse County, MI"
0.903075922,Michigan,Van Buren,Organic,26159,Van Buren County,MI,"Van Buren County, MI"
0.899093849,Michigan,Marquette,Organic,26103,Marquette County,MI,"Marquette County, MI"
0.891802729,Michigan,Sanilac,Organic,26151,Sanilac County,MI,"Sanilac County, MI"
0.902571152,Michigan,Houghton,Organic,26061,Houghton County,MI,"Houghton County, MI"
0.896177401,Michigan,Delta,Organic,26041,Delta County,MI,"Delta County, MI"
0.890176248,Michigan,Chippewa,Organic,26033,Chippewa County,MI,"Chippewa County, MI"
0.888942367,Michigan,Emmet,Organic,26047,Emmet County,MI,"Emmet County, MI"
0.890232334,Michigan,Huron,Organic,26063,Huron County,MI,"Huron County, MI"
0.898645164,Michigan,Mason,Organic,26105,Mason County,MI,"Mason County, MI"
0.886025919,Michigan,Alpena,Organic,26007,Alpena County,MI,"Alpena County, MI"
0.899262105,Michigan,Oceana,Organic,26127,Oceana County,MI,"Oceana County, MI"
0.892083157,Michigan,Charlevoix,Organic,26029,Charlevoix County,MI,"Charlevoix County, MI"
0.888157169,Michigan,Cheboygan,Organic,26031,Cheboygan County,MI,"Cheboygan County, MI"
0.88776457,Michigan,Iosco,Organic,26069,Iosco County,MI,"Iosco County, MI"
0.897635625,Michigan,Menominee,Organic,26109,Menominee County,MI,"Menominee County, MI"
0.886025919,Michigan,Presque Isle,Organic,26141,Presque Isle County,MI,"Presque Isle County, MI"
0.888549768,Michigan,Mackinac,Organic,26097,Mackinac County,MI,"Mackinac County, MI"
0.895336118,Michigan,Alger,Organic,26003,Alger County,MI,"Alger County, MI"
0.901617698,Michigan,Baraga,Organic,26013,Baraga County,MI,"Baraga County, MI"
0.892251413,Michigan,Schoolcraft,Organic,26153,Schoolcraft County,MI,"Schoolcraft County, MI"
0.905543685,Michigan,Ontonagon,Organic,26131,Ontonagon County,MI,"Ontonagon County, MI"
2.388885021,Minnesota,Hennepin,Organic,27053,Hennepin County,MN,"Hennepin County, MN"
2.388099823,Minnesota,Ramsey,Organic,27123,Ramsey County,MN,"Ramsey County, MN"
2.381762158,Minnesota,Winona,Organic,27169,Winona County,MN,"Winona County, MN"
2.254971701,Minnesota,Itasca,Organic,27061,Itasca County,MN,"Itasca County, MN"
1.769835738,Missouri,Cape Girardeau,Organic,29031,Cape Girardeau County,MO,"Cape Girardeau County, MO"
1.785034918,Missouri,Cole,Organic,29051,Cole County,MO,"Cole County, MO"
1.791765182,Missouri,Saline,Organic,29195,Saline County,MO,"Saline County, MO"
1.782511069,Missouri,Gasconade,Organic,29073,Gasconade County,MO,"Gasconade County, MO"
1.784305806,Missouri,Ralls,Organic,29173,Ralls County,MO,"Ralls County, MO"
1.3011175,New York,Suffolk,Organic,36103,Suffolk County,NY,"Suffolk County, NY"
1.29433115,New York,Westchester,Organic,36119,Westchester County,NY,"Westchester County, NY"
1.305164214,New York,Erie,Organic,36029,Erie County,NY,"Erie County, NY"
1.300957798,New York,Monroe,Organic,36055,Monroe County,NY,"Monroe County, NY"
1.297366079,New York,Onondaga,Organic,36067,Onondaga County,NY,"Onondaga County, NY"
1.292704669,New York,Orange,Organic,36071,Orange County,NY,"Orange County, NY"
1.288778682,New York,Albany,Organic,36001,Albany County,NY,"Albany County, NY"
1.291526873,New York,Dutchess,Organic,36027,Dutchess County,NY,"Dutchess County, NY"
1.28933428,New York,Saratoga,Organic,36091,Saratoga County,NY,"Saratoga County, NY"
1.294495491,New York,Oneida,Organic,36065,Oneida County,NY,"Oneida County, NY"
1.303986417,New York,Niagara,Organic,36063,Niagara County,NY,"Niagara County, NY"
1.290909932,New York,Ulster,Organic,36111,Ulster County,NY,"Ulster County, NY"
1.289339537,New York,Rensselaer,Organic,36083,Rensselaer County,NY,"Rensselaer County, NY"
1.289938614,New York,Schenectady,Organic,36093,Schenectady County,NY,"Schenectady County, NY"
1.307071122,New York,Chautauqua,Organic,36013,Chautauqua County,NY,"Chautauqua County, NY"
1.297648752,New York,Oswego,Organic,36075,Oswego County,NY,"Oswego County, NY"
1.300396943,New York,Jefferson,Organic,36045,Jefferson County,NY,"Jefferson County, NY"
1.30075815,New York,Tompkins,Organic,36109,Tompkins County,NY,"Tompkins County, NY"
1.300780987,New York,Steuben,Organic,36101,Steuben County,NY,"Steuben County, NY"
1.299275232,New York,Wayne,Organic,36117,Wayne County,NY,"Wayne County, NY"
1.298490035,New York,Cayuga,Organic,36011,Cayuga County,NY,"Cayuga County, NY"
1.289563879,New York,Columbia,Organic,36021,Columbia County,NY,"Columbia County, NY"
1.290733022,New York,Washington,Organic,36115,Washington County,NY,"Washington County, NY"
1.292799455,New York,Herkimer,Organic,36043,Herkimer County,NY,"Herkimer County, NY"
1.284564968,New York,Otsego,Organic,36077,Otsego County,NY,"Otsego County, NY"
1.290728148,New York,Montgomery,Organic,36057,Montgomery County,NY,"Montgomery County, NY"
1.30125039,New York,Schuyler,Organic,36097,Schuyler County,NY,"Schuyler County, NY"
1.455871085,Ohio,Hamilton,Organic,39061,Hamilton County,OH,"Hamilton County, OH"
1.386838346,Ohio,Lucas,Organic,39095,Lucas County,OH,"Lucas County, OH"
1.47993178,Ohio,Columbiana,Organic,39029,Columbiana County,OH,"Columbiana County, OH"
1.379322885,Ohio,Ashtabula,Organic,39007,Ashtabula County,OH,"Ashtabula County, OH"
1.384987524,Ohio,Erie,Organic,39043,Erie County,OH,"Erie County, OH"
1.478529642,Ohio,Jefferson,Organic,39081,Jefferson County,OH,"Jefferson County, OH"
1.472696746,Ohio,Washington,Organic,39167,Washington County,OH,"Washington County, OH"
1.464059574,Ohio,Lawrence,Organic,39087,Lawrence County,OH,"Lawrence County, OH"
1.434782924,Ohio,Darke,Organic,39037,Darke County,OH,"Darke County, OH"
1.475276681,Ohio,Monroe,Organic,39111,Monroe County,OH,"Monroe County, OH"
1.145231381,Oregon,Multnomah,Organic,41051,Multnomah County,OR,"Multnomah County, OR"
1.145960493,Oregon,Clackamas,Organic,41005,Clackamas County,OR,"Clackamas County, OR"
1.150559507,Oregon,Linn,Organic,41043,Linn County,OR,"Linn County, OR"
1.133677761,Oregon,Douglas,Organic,41019,Douglas County,OR,"Douglas County, OR"
1.151120362,Oregon,Benton,Organic,41003,Benton County,OR,"Benton County, OR"
1.148820856,Oregon,Polk,Organic,41053,Polk County,OR,"Polk County, OR"
1.152242073,Oregon,Umatilla,Organic,41059,Umatilla County,OR,"Umatilla County, OR"
1.147474803,Oregon,Wasco,Organic,41065,Wasco County,OR,"Wasco County, OR"
1.146465263,Oregon,Hood River,Organic,41027,Hood River County,OR,"Hood River County, OR"
1.148708685,Oregon,Grant,Organic,41023,Grant County,OR,"Grant County, OR"
1.149942566,Oregon,Gilliam,Organic,41021,Gilliam County,OR,"Gilliam County, OR"
0.775390425,Pennsylvania,Allegheny,Organic,42003,Allegheny County,PA,"Allegheny County, PA"
0.78420441,Pennsylvania,Erie,Organic,42049,Erie County,PA,"Erie County, PA"
0.773763945,Pennsylvania,Schuylkill,Organic,42107,Schuylkill County,PA,"Schuylkill County, PA"
